,Model,Scenario,Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
2071,IIASA GDP,SSP2,TUN,1,1.02206,1.0446066435999999,1.0676506661578158,1.091203039853257,1.1167262789554249,1.1428465066201923,1.1695776864100387,1.1969341084951695,1.2249303972928716,1.2594121879766658,1.2948646410682088,1.3313150807142786,1.3687916002363854,1.4073230837830395,1.4547920913990415,1.5038622286419312,1.5545875016140236,1.6070237380434647,1.6612286487276708,1.7188566705520336,1.7784838084534835,1.8401794117687347,1.9040152355629918,1.9700655240846718,2.0341714562383872,2.1003633954243845,2.168709220311494,2.2392790183404303,2.312145157597228,2.374364983788169,2.4382591455019087,2.503872699107365,2.5712519134403444,2.6404443024310242,2.693094761821499,2.74679507137222,2.801566165095382,2.8574293944273843,2.9144065365522667,2.953459584142067,2.993035942569571,3.0331426242000035,3.073786735364284,3.1149754776181653,3.1419200154995623,3.169097623633634,3.196510318078065,3.2241601323294407,3.2520491174740904,3.270683358917217,3.2894243745638128,3.3082727762300634,3.327229179237862,3.346294202434895,3.3604155639691697,3.374596517649119,3.388837314953598,3.403138208422702,3.4174994516622452,3.4301783746279124,3.4429043363977825,3.4556775114858187,3.4684980750534313,3.4813662029118797,3.4955701770197605,3.5098321033420015,3.5241522183236373,3.538530759374398,3.552967964872646,3.5724026996404996,3.5919437424075333,3.611591674678503,3.631347081138995,3.6512105496728258,3.677061120364509,3.70309471309669,3.729312623665414,3.755716157040965,3.782306627432815
2072,IIASA GDP,SSP3,TUN,1,1.01908,1.0385240464,1.058339085205312,1.0785321949510294,1.0925746841292918,1.1068000065166552,1.1212105426015022,1.1358087038661737,1.1505969331905113,1.1727689360930924,1.1953681934916063,1.2184029385801893,1.2418815632066293,1.265812620929621,1.3004072798596276,1.3359474108181912,1.3724588535558524,1.409968154023534,1.4485025836729972,1.4937103493094315,1.5403290493113788,1.5884027189403869,1.6379767677985162,1.6890980227215078,1.7394838167392903,1.7913726189926233,1.8448092642171734,1.8998399245687718,1.9565121495186584,2.005287997406158,2.0552798271814936,2.106517953273128,2.159033445848227,2.2128581496532234,2.2546590401001727,2.297249549367665,2.3406445933552202,2.3848593697237006,2.4299093632177815,2.4629561305575436,2.496452333933126,2.5304040856746166,2.5648175812397915,2.599699100344653,2.6263200191321823,2.6532135361280957,2.6803824427380474,2.707829558951685,2.7355577336353507,2.759904197464705,2.784467344822141,2.8092491041910574,2.8342514212183576,2.859476258867201,2.885097166146651,2.9109476367553255,2.9370297275806534,2.9633455139397764,2.989897089744677,3.019078485340585,3.048544691357509,3.0782984875451582,3.1083426807835988,3.1386801053480466,3.17216982207211,3.2060168740736192,3.2402250741199845,3.2747982756608445,3.3097403732621458,3.347339023902404,3.385364795213935,3.4238225392875656,3.4627171633338727,3.5020536303093457,3.543097698856571,3.58462280388717,3.6266345831487277,3.6691387404632305,3.7121410465014595
2073,IIASA GDP,SSP4,TUN,1,1.01525,1.0307325625,1.046451234078125,1.0624096153978162,1.0774639596480033,1.0927316239562155,1.1082156310676752,1.123919046559904,1.139844979449658,1.1605559627262583,1.1816432645689945,1.2031137226862132,1.2249742990274217,1.24723208204075,1.277340264501214,1.3081752584862734,1.339754609226132,1.372096285492851,1.4052186898246484,1.4418667932552753,1.4794706792233732,1.5180552745375189,1.5576461560974575,1.5982695678484793,1.6380185320008709,1.6787560528917325,1.7205067159271497,1.7632957179522577,1.8071488824577302,1.8434364320174816,1.880452635572393,1.9182121244946868,1.9567298239545403,1.9960209588195477,2.0235660480512574,2.0514912595143646,2.079801838895663,2.1085031042724234,2.137600447111383,2.154508866648034,2.17155103178322,2.1887280004446255,2.2060408389281427,2.2234906219640647,2.2316730674528924,2.239885624341119,2.248128403438694,2.256401515963348,2.264705073542093,2.2668112492604875,2.2689193837223,2.271029478749162,2.273141536164399,2.2752555577930322,2.2735946212358433,2.271934897162341,2.2702763846874126,2.2686190829265906,2.266962990996054,2.2633585198403705,2.2597597797938245,2.2561667617439523,2.2525794565927795,2.248997855256797,2.2447922292674667,2.2405944677987364,2.2364045561439525,2.2322224796239634,2.2280482235870664,2.223681249068836,2.219322833820661,2.2149729610663726,2.2106316140626827,2.20629877609912,2.2014228558039406,2.1965577112926136,2.191703318750657,2.1868596544162178,2.182026694579958
2074,IIASA GDP,SSP5,TUN,1,1.02725,1.0552425625,1.0839979223281249,1.1135368657115663,1.1477335828575685,1.1829804811871245,1.219309811764381,1.2567548160836652,1.2953497564855947,1.3426947900851434,1.3917702846627555,1.4426394885671794,1.4953679618743099,1.550023660880816,1.615481160079813,1.6837029294699835,1.7548057041815008,1.8289111490690857,1.9061460668942731,1.9870429059732662,2.0713730069027716,2.159282077315725,2.2509220086770045,2.3464511387252567,2.4379627331355413,2.5330432797278273,2.631831967637212,2.734473414375063,2.8411178775356905,2.9313233701474486,3.02439288714963,3.1204173613166306,3.2194906125384333,3.3217094394865283,3.3988727497658004,3.47782856374286,3.558618521278607,3.6412852295279095,3.725872285409843,3.7899200299960385,3.8550687553116707,3.9213373872154786,3.988745176901713,4.057311706492654,4.118171382090043,4.179943952821394,4.242643112113714,4.306282758795419,4.37087700017735,4.435959358709991,4.502010793561183,4.569045734277309,4.637078825260699,4.706124928968831,4.77732859914413,4.84960958084918,4.9229841738074285,4.997468924357135,5.073080629182659,5.149430492651858,5.226929421566268,5.30559470936084,5.385443909736721,5.4664948405782585,5.546524325044325,5.627725441162974,5.7101153416215995,5.79371143022294,5.878531365561404,5.959419957151529,6.041421575761934,6.124551536644418,6.208825365788646,6.294258802821897,6.373377635973368,6.453490992857553,6.534611374637772,6.616751439616969,6.699924005212955
2075,OECD Env-Growth,SSP1,TUN,1,1.05738,1.1180524644,1.1822063148072721,1.2500413131509134,1.3182935688489532,1.390272397708106,1.4661812706229684,1.5462347679989825,1.630659186331727,1.7101538216653989,1.793523820471587,1.880958106719577,1.9726548144221565,2.0688217366252366,2.15254695230646,2.2396605274663024,2.3302995890128635,2.424606813380214,2.5227306511177114,2.60371030501859,2.6872894058096866,2.7735513957361775,2.862582395539309,2.954471290436121,3.024492260019457,3.0961727265819183,3.16955202020191,3.244670403080695,3.321569091633708,3.3817559235741106,3.443033340909273,3.505421105046549,3.568939335469992,3.633608516228708,3.6876402748650285,3.7424754857522715,3.7981260962254075,3.854604231276279,3.9119221961953574,3.9621903964164678,4.013104543010419,4.064672936388103,4.11690398362069,4.169806199810217,4.21104558312634,4.252692823943459,4.294751955972259,4.337227052816825,4.380122228369183,4.409556649743824,4.439188870430103,4.469020219639393,4.49905203551537,4.529285665194034,4.550392136393839,4.5715969637494345,4.592900605600508,4.614303522422607,4.635806176837097,4.649481805058766,4.663197776383689,4.676954209824021,4.690751224743002,4.704588940855993,4.713904026958889,4.7232375569322675,4.732589567294994,4.741960094638238,4.751349175625623,4.7575734430456915,4.763805864256081,4.770046449938256,4.776295210787675,4.782552157513806,4.784321701812086,4.786091900841757,4.787862754845068,4.78963426406436,4.7914064287420635
2076,OECD Env-Growth,SSP2,TUN,1,1.0536,1.11007296,1.1695728706560002,1.232261976523162,1.291644681171813,1.3538890383574826,1.4191329511159296,1.4875209680302062,1.5592046034795817,1.6248783013781416,1.6933181754321889,1.7646407369813926,1.8389674048230487,1.9164247119141953,1.9865083636288974,2.0591549744868063,2.134458271903789,2.21251541090731,2.2934270994841905,2.364156391232283,2.4370669743378865,2.512226119826467,2.589703173361915,2.6695696192283966,2.7352944232538,2.802637371954309,2.871638304051824,2.94233803909758,3.0147784016201626,3.0766115066373922,3.1397128086385253,3.2041083183437014,3.269824579952931,3.3368886820877655,3.3970194161389866,3.4582337060178108,3.5205510774002513,3.5839914078150037,3.6485749329838297,3.708593990631414,3.769600361777301,3.831610287728538,3.8946402769616726,3.9587071095176922,4.0145248797618915,4.071129680566534,4.128532609062522,4.186744918850303,4.245778022206093,4.29536870950546,4.345538616032483,4.396294507067743,4.4476432269102935,4.499591699800606,4.544902588217598,4.590669757280949,4.636897801736769,4.683591362600258,4.730755127621642,4.772149234988332,4.8139055407944795,4.856027214276431,4.89851745240135,4.9413794801098625,4.980712860771537,5.0203593351432785,5.060321395451019,5.100601553758809,5.1412023421267286,5.180686776114261,5.220474450554819,5.260567694335079,5.300968854227572,5.3416802950280395,5.381529230028949,5.421675438084965,5.462121136853079,5.502868560534003,5.543919959995587
2077,OECD Env-Growth,SSP3,TUN,1,1.0504,1.10334016,1.158948504064,1.2173595086688256,1.2690972877872506,1.3230339225182088,1.3792628642252327,1.4378815359548052,1.4989915012328843,1.5513362844559366,1.605508947509138,1.661573319956157,1.7195954602890262,1.7796437337623192,1.8327305063404493,1.887400857344585,1.943702024919174,2.001682656322513,2.0613928499606136,2.112391709068639,2.1646522799509973,2.2182057773569848,2.2730841882887964,2.329320291107061,2.374206293116694,2.4199572483850527,2.4665898245614324,2.5141210104807308,2.5625681223526944,2.603492335266667,2.645070107860876,2.687311877483414,2.7302282481668243,2.7738299932900485,2.8132461174947,2.8532223448243,2.8937666343442534,2.9348870582182855,2.9765918033155674,3.0165674312340958,3.05707993183557,3.098136515320122,3.139744488720871,3.181911257204393,3.220539659866854,3.2596370113376376,3.2992090046552764,3.3392614019717914,3.379800035391729,3.416707451778207,3.4540178971516253,3.4917357725885214,3.5298655272251884,3.5684116587824875,3.60463103711913,3.6412180421458893,3.6781764052736703,3.7155098957871986,3.753222321229439,3.788990529950756,3.8250996097011867,3.861552808981639,3.8983534072512342,3.9355047152223386,3.971908133838145,4.0086482840761475,4.045728280703852,4.083151267300362,4.120920416522891,4.159244976396554,4.197925954677042,4.2369666660555385,4.276370456049856,4.316140701291119,4.357489329209488,4.399234076983315,4.441378739440815,4.483927147764657,4.526883169840242
2078,OECD Env-Growth,SSP4,TUN,1,1.05218,1.1070827523999998,1.1648503304202316,1.225632220661559,1.284229697131388,1.3456287189512395,1.4099632280042982,1.4773735699351835,1.5480068003137846,1.6120478416427657,1.6787382608515269,1.7481876627029544,1.8205101863089754,1.8958246927165776,1.9621406404678035,2.030776320071367,2.1018128757474637,2.17533429014111,2.251427483610246,2.3152779670454326,2.380939250190841,2.4484626873262534,2.517901089138826,2.5893087640268027,2.644771757752257,2.7014227688033103,2.759287244511077,2.8183911772885044,2.8787611163060243,2.9276712676720638,2.9774124025098123,3.0279986392284544,3.079444336108946,3.1317640953794372,3.1769554512757625,3.2227989184376717,3.2693039068307272,3.3164799622062944,3.364336768060931,3.4067274113384984,3.4496521767213633,3.4931177941480525,3.5371310783543177,3.581698929941582,3.616620494508512,3.6518825443299696,3.6874883991371865,3.723441411028774,3.759744964786304,3.7850856458489637,3.8105971231019855,3.836280547711693,3.8621370786032694,3.8881678825130552,3.9071810234585445,3.926287138663257,3.9454866827713206,3.9647801126500726,3.9841678874009316,3.997873424933591,4.011626109515364,4.025426103332097,4.03927356912756,4.053168670205359,4.064274352361721,4.075410464087192,4.0865770887587916,4.0977743099819905,4.109002211591341,4.119521257253014,4.130067231671582,4.140640203784661,4.151240242706349,4.161867417727676,4.170815432675791,4.179782685856044,4.188769218630635,4.197775072450692,4.206800288856461
2079,OECD Env-Growth,SSP5,TUN,1,1.06267,1.1292675289,1.200038724936163,1.2752451518279124,1.3540808071139139,1.437790082609696,1.5266742655166274,1.6210532686108654,1.7212667816763891,1.8177093594537173,1.919555614863909,2.027108315964734,2.1406871949082382,2.260629898438947,2.365319669035655,2.4748576229086963,2.5894682794255983,2.709386555445798,2.8348582468284933,2.9406268080176643,3.050341594224803,3.16414983910533,3.28220426960235,3.4046633109012134,3.5024452411902964,3.603035468517282,3.7065146471730985,3.81296574783991,3.9224741241178727,4.013593198021131,4.106828968011162,4.2022306049380616,4.299848421890773,4.399733900731296,4.488432536170039,4.578919336099227,4.671230349914987,4.765402353769273,4.861472865221262,4.950535048112115,5.041228850193528,5.133584162729073,5.227631424590269,5.323401632288762,5.405861123572915,5.48959791237706,5.574631784039781,5.660982830374557,5.748671454417059,5.82035738745364,5.8929372440751875,5.966422171508805,6.040823455987519,6.116152524483684,6.180677933616987,6.2458840858166464,6.311778162922012,6.3783674225408395,6.445659198848646,6.503412305270331,6.561682879525553,6.6204755581261026,6.679795019126913,6.73964598249829,6.794237114956526,6.849270435587674,6.904749526115935,6.9606779972774735,7.017059489055421,7.069897947008008,7.123134278548979,7.176771479666453,7.230812568908341,7.285260587552221,7.333853275671194,7.38277007701992,7.432013153433642,7.481584681167044,7.5314868509904285
2080,IIASA GDP,SSP1,TUR,1,1.03667,1.0746846889,1.114093376441963,1.1549471805560898,1.192159578713607,1.2305709603397592,1.2702199566819061,1.311146443686197,1.3533915821017661,1.3909617324209111,1.4295748301129156,1.4692598273968502,1.5100464802053868,1.5519653704958882,1.5889642249285103,1.6268451320508062,1.6656291199988975,1.7053377182196714,1.7459929694220284,1.7815763061388494,1.8178848312579592,1.8549333241189965,1.8927368652645418,1.9313108425786332,1.9766773342708053,2.0231094848528266,2.0706323266520195,2.1192714800050756,2.1690531670703947,2.2210670620167425,2.274328250163904,2.328866641602834,2.3847128636684696,2.4418982781392393,2.4930560470662564,2.5452855712522946,2.59860930397003,2.6530501688882024,2.7086315699264105,2.7546783066151592,2.8015078378276166,2.8491334710706857,2.897568740078887,2.946827408660228,2.9895269378117146,3.0328451831406062,3.0767911098443133,3.121373813025957,3.1666025195767027,3.2075150241296337,3.248956118241389,3.290932631289068,3.333451480885323,3.376519674018361,3.4153834154663123,3.4546944785783293,3.4944580120267656,3.5346792237451936,3.5753633816105004,3.6114745517647666,3.6479504447375906,3.6847947442294404,3.722011171146158,3.759603483974734,3.7920112660065963,3.8246984031195734,3.8576673033544644,3.8909203955093803,3.9244601293186716,3.9523237962368345,3.9803852951901164,4.008646030785966,4.037107417604547,4.06577088026954,4.086709600302927,4.107756154744488,4.128911098941422,4.15017499110097,4.17154839230514
2081,IIASA GDP,SSP2,TUR,1,1.03266,1.0663866755999998,1.1012148644250956,1.1371805418972192,1.1706591370506731,1.2051233420454448,1.2406021732352626,1.2771255012153087,1.3147240759710872,1.3501295953369885,1.3864885853394135,1.4238267229426038,1.462170376591448,1.5015466248330556,1.5386198110001839,1.5766083341337787,1.6155347939035418,1.6554223479650205,1.696294725736277,1.7351229120083806,1.7748398754642527,1.8154659602136296,1.8570219760429196,1.8995292090745421,1.9391913789600186,1.9796816949527039,2.0210174487433163,2.0632162930730766,2.1062962492724426,2.146737137258474,2.1879544902938366,2.2299632165074783,2.272778510264422,2.3164158576614993,2.3663114552355275,2.4172818039813007,2.4693500540390576,2.5225398542030586,2.576875362662592,2.633566620641169,2.691505086295275,2.750718198193771,2.811233998554034,2.8730811465222232,2.9314621554195543,2.9910294664176793,3.0518071851752864,3.1138199071780477,3.1770927276919054,3.2336767491720986,3.291268532074854,3.3498860246311075,3.4095474947297877,3.4702715356109257,3.525795880180701,3.582208614263592,3.6395239520918095,3.6977563353252783,3.756920436690483,3.8121095979054664,3.868109487898698,3.92493201627593,3.982589267595024,4.041093503935995,4.0958503209143275,4.151349092762716,4.207599872969651,4.26461285124839,4.322398355382805,4.376471558808643,4.431221218009339,4.486655795446636,4.542783859447674,4.599614085529365,4.652509647512953,4.706013508459352,4.760132663806635,4.8148741894404115,4.870245242618976
2082,IIASA GDP,SSP3,TUR,1,1.0266,1.0539075599999999,1.0819415010959998,1.1107211450251533,1.1365120900126373,1.1629019007427308,1.189904482877977,1.2175340649704036,1.2458052059590163,1.2723408568459436,1.2994417170967623,1.3271198256709233,1.3553874779577142,1.3842572312382135,1.4115270986936064,1.4393341825378705,1.4676890659338666,1.4966025405327639,1.5260856105812595,1.554379237801436,1.5831974288702746,1.6125499092015294,1.6424465845181258,1.6728975441950917,1.701487363225386,1.730565782262908,1.760141151481781,1.7902219637606047,1.8208168571212735,1.850477963723779,1.880622249752839,1.9112575862013126,1.9423919722805318,1.9740335375089815,2.0051640463954983,2.0367854834071553,2.0689055904804863,2.1015322316423637,2.134673394935364,2.167526018483419,2.2008842439078786,2.234755852421621,2.2691487449903898,2.304070944175792,2.33890849685173,2.374272793324128,2.410171797959189,2.446613595544332,2.4836063931089627,2.520040898895871,2.557009898882673,2.5945212340992816,2.632582860603518,2.6712028511685717,2.7087599632560018,2.746845128339381,2.7854657708438326,2.8246294195818966,2.864343709221218,2.903184209918258,2.9425513878047496,2.982452384623382,3.022894438958875,3.0638848875511573,3.105124778137596,3.1469197576513284,3.1892772975893156,3.232204970014868,3.275710448911268,3.3200963254940152,3.365083630704459,3.4106805139005045,3.456895234863856,3.503736165296261,3.5517723881224734,3.6004671875636327,3.6498295927051303,3.699868756421118,3.750593957071652
2083,IIASA GDP,SSP4,TUR,1,1.02205,1.0445862025,1.0676193282651247,1.0911603344533707,1.1102447287029602,1.129662909007975,1.1494207132865246,1.169524081561906,1.1899790577484237,1.2077097457088752,1.2257046209199374,1.2439676197716443,1.2625027373062416,1.2813140280921045,1.2980864287198302,1.3150783800717727,1.3322927560669122,1.349732468243828,1.3674004662531398,1.3833443556896514,1.3994741508769928,1.4157920194762186,1.4323001544233114,1.4490007742238873,1.4633313918809614,1.477803739346664,1.4924192183288025,1.5071792443980743,1.5220852471251711,1.5348251006436089,1.5476715867359958,1.560625597916976,1.5736880341715411,1.586859803017557,1.597888478648529,1.6089938035751363,1.6201763105099836,1.631436535868028,1.6427750197923108,1.6519088489023561,1.6610934621022533,1.6703291417515418,1.6796161717796805,1.6889548376947756,1.696284901690371,1.7036467781637072,1.7110406051809377,1.718466521407423,1.7259246661103314,1.73122325483529,1.736538110227634,1.7418692822260327,1.7472168209224663,1.7525807765626982,1.7561209897313548,1.759668354130612,1.7632228842059556,1.7667845944320515,1.770353499312804,1.7724779235119796,1.7746048970201942,1.7767344228966186,1.7788665042040948,1.7810011440091398,1.7823547048785868,1.7837092944542947,1.78506491351808,1.7864215628523539,1.7877792432401218,1.7888697885784983,1.789960999149531,1.7910528753590123,1.7921454176129812,1.7932386263177251,1.7938124626781469,1.7943864826662042,1.7949606863406575,1.7955350737602866,1.79610964498389
2084,IIASA GDP,SSP5,TUR,1,1.03955,1.0806642025,1.123404471708875,1.167835118564961,1.2103676735830966,1.254449264254993,1.3001363064591596,1.347487270740402,1.3965627571407673,1.4422722561819845,1.4894778271268208,1.5382284364086816,1.5885746531323377,1.640568701529359,1.6882108166217715,1.7372364587364677,1.7876858054981746,1.8396002012898416,1.8930221911352985,1.9411617454558692,1.990525488642812,2.041144551818999,2.093050857771756,2.146277141084892,2.2066519170636103,2.2687250354906094,2.33254427073896,2.398158741074847,2.4656189464612823,2.5355438997829243,2.6074519247807677,2.68139926136755,2.7574437444199336,2.8356448490116826,2.9141922113293064,2.994915335583128,3.077874490378781,3.1631316137622734,3.2507503594634883,3.3332544035866714,3.417852400349701,3.504597494270576,3.593544178675163,3.684748329929939,3.7708240509171023,3.858910500746526,3.9490546500439647,4.041304566668992,4.13570944134638,4.223179696030856,4.312499946601909,4.403709320472539,4.496847772600534,4.591956102991035,4.679019590703746,4.767733802143489,4.85813003503213,4.95024018049634,5.0440967343185505,5.129089764291818,5.215514926820135,5.303396353337055,5.392758581890784,5.483626563995644,5.56478423714278,5.647143043852492,5.730720760901509,5.815535428162851,5.901605352499661,5.9772639331187065,6.053892456741289,6.131503358036713,6.210109231086744,6.289722831429276,6.355639126702655,6.4222462247504986,6.489551365185884,6.557561863493032,6.6262851118224395
2085,OECD Env-Growth,SSP1,TUR,1,1.03921,1.0799574240999998,1.122302554698961,1.1663080378687072,1.2095547399128788,1.2544050296688483,1.300918368168969,1.3491564212606746,1.3991831413610205,1.447231090435358,1.4969290060809082,1.5483335481497267,1.6015033221931883,1.6564989462773023,1.7074362888753294,1.759939954758246,1.8140581083670622,1.8698403951993494,1.9273379873517296,1.9780462497989537,2.0300886466311643,2.0835002789240304,2.1383171712625217,2.1945762960384387,2.24261557115872,2.2917064260113844,2.3418718796767735,2.393135455122898,2.4455211902355383,2.491350257340552,2.538038161163114,2.585600996303311,2.634055158974035,2.6834173526532084,2.7263520302956596,2.7699736627803904,2.8142932413848767,2.8593219332470348,2.9050710841789873,2.944696253767189,2.984861910668574,3.0255754271300934,3.0668442759561483,3.1086760318801905,3.1436175504785235,3.1789518117459017,3.2146832301099253,3.2508162696163607,3.2873554444868485,3.316251298843888,3.345401147760726,3.374807223849543,3.4044717793471806,3.4343970862876425,3.4591934332506393,3.484168809838709,3.5093245086457445,3.5346618315981666,3.5601820900223053,3.5814719789206393,3.602889181354585,3.6244344586590858,3.6461085767218675,3.6679123060106646,3.685848397187057,3.703872195849302,3.7219841308870056,3.7401846332870434,3.758474136143817,3.7730946005334163,3.7877719385294912,3.8025063713703706,3.8172981211550012,3.832147410846294,3.8408847069430236,3.849641924074854,3.858419107661745,3.867216303227214,3.876033556398572
2086,OECD Env-Growth,SSP2,TUR,1,1.03655,1.0744359025,1.1137065347363753,1.15441250858099,1.1909381203524925,1.228619402480445,1.2674929203749263,1.3075963963755888,1.3489687463569122,1.3868208093796872,1.4257350012908812,1.4657411254271033,1.5068698214065879,1.5491525885952566,1.5898798101494258,1.631677750358254,1.6745745584151723,1.718599123555907,1.7637810945141916,1.8061647542153676,1.849566893259163,1.8940119857041806,1.939525093720652,1.9861318817227593,2.029747337845391,2.074320589384476,2.1198726695273593,2.16642507335018,2.2139997679609498,2.2594310431995086,2.305794568205963,2.3531094727455493,2.4013952791262883,2.45067191025396,2.4973817168634005,2.5449818123868173,2.5934891657309103,2.642921069229742,2.693295144809261,2.741289664289762,2.790139446107405,2.839859731037039,2.890466031444119,2.9419741361244527,2.990781487042758,3.0403985519127974,3.090838763889031,3.14211577898195,3.194243479755261,3.2428279230823382,3.2921513357924206,3.3422249576098233,3.3930601992150686,3.44466864484513,3.4927906658136165,3.541584951415033,3.591060893186301,3.6412280138641138,3.6920959692177955,3.7400193748982424,3.7885648263844214,3.837740397830891,3.887554268194736,3.9380147225959035,3.9860585022115735,4.034688415938555,4.0839116146130054,4.133735336311284,4.184166907414282,4.231991935166027,4.280363602984975,4.329288158967094,4.378771922624088,4.428821285699681,4.475678214902383,4.5230308904160506,4.570884557236653,4.619244515852217,4.668116122829933
2087,OECD Env-Growth,SSP3,TUR,1,1.03284,1.0667584656,1.101790813610304,1.1379736239292664,1.1663205469013445,1.1953735917246568,1.225150347894518,1.2556688430605705,1.2869475539412092,1.3125964186912575,1.3387564653157744,1.3654378816695179,1.3926510586511913,1.4204065942501096,1.445874484485014,1.4717990139918302,1.4981883703127037,1.5250508877924105,1.5523950502105284,1.576969463855361,1.6019328904681915,1.627291488124303,1.6530515123813108,1.679219317822307,1.7031985696808096,1.7275202452558518,1.7521892343581056,1.7772104966247395,1.8025890625165408,1.8266536265011366,1.8510394524149267,1.875750829104666,1.9007921026732133,1.9261676772439007,1.9502255115326772,1.9745838281717205,1.9992463801855855,2.0242169674741035,2.0494994373978552,2.074298380590369,2.0993973909955126,2.124800099426558,2.1505101806296194,2.1765313538152378,2.2026714953745588,2.2291255800340073,2.255897378250216,2.2829907057630012,2.3104094241392152,2.337672255344058,2.365256787957118,2.393166818055012,2.421406186508061,2.4499787795088563,2.4774430416271507,2.505215178123791,2.5332986402705586,2.5616969180279914,2.590413540479085,2.6178460198727587,2.6455690092232116,2.6735855850308856,2.701898856376363,2.730511965265389,2.7581720514735273,2.786112334354954,2.8143356523019696,2.8428448724597883,2.871642891017806,2.89969884206305,2.928028899750006,2.9566357421005636,2.9855220733008863,3.014690623957036,3.043480919415826,3.0725461621962467,3.1018889780452206,3.1315120177855524,3.1614179575554044
2088,OECD Env-Growth,SSP4,TUR,1,1.03367,1.0684736689000003,1.1044491773318634,1.1416359811326273,1.1745036810294358,1.2083176420062733,1.2431051069196342,1.2788941029478504,1.3157134641717192,1.3480800153903434,1.3812427837689458,1.4152213562496618,1.4500358016134034,1.485706682333093,1.518525942945831,1.5520701810255044,1.5863554113243576,1.6213980023605126,1.6572146842326563,1.6886189024988651,1.7206182307012188,1.7532239461730068,1.7864475399529853,1.8203007208350945,1.8500808406279565,1.8803481631806298,1.9111106591302647,1.9423764295136356,1.9741537079004785,2.0029763520358252,2.032219806775548,2.061890215954471,2.0919938131074063,2.1225369227787745,2.150087452036443,2.177995587163876,2.206265969885263,2.2349033021743736,2.263912347036597,2.2897888651632257,2.3159611518920413,2.3424325878581675,2.3692065923373864,2.3962866236878027,2.420201564192207,2.444355175802846,2.4687498404573587,2.4933879638651235,2.5182719757444976,2.539752835697598,2.561416927386098,2.583265813776701,2.605301071168216,2.627524289305281,2.6469679690461403,2.6665555320170817,2.686288042954008,2.706166574471868,2.72619220712296,2.7439124564692587,2.7617478874363086,2.7796992487046444,2.7977672938212246,2.8159527812310623,2.8328484979184485,2.8498455889059593,2.866944662439395,2.8841463304140316,2.901451208396516,2.9179604657722917,2.934563660822536,2.9512613280526163,2.9680540050092357,2.984942232297738,3.0004042330610403,3.0159463269882965,3.0315689289620957,3.0472724560141193,3.0630573273362725
2089,OECD Env-Growth,SSP5,TUR,1,1.04262,1.0870564644000003,1.1333868109127283,1.181691756793829,1.2325872207589392,1.2856747523570267,1.3410487639410438,1.3988077342039844,1.45905438331615,1.5193571009786067,1.5821521299620527,1.6475424774933844,1.7156354080881862,1.7865426195044711,1.8528769469666724,1.9216742680075451,1.9930260335786656,2.0670270902054417,2.14377580606477,2.2131483911490255,2.284765873086608,2.3587008967396907,2.435028457758187,2.5138259786512416,2.5836852025979598,2.655485814378157,2.729281765159726,2.805128505413515,2.8830830265789564,2.9540645306933304,3.0267935994390003,3.1013132578571887,3.177667590265633,3.255901766337973,3.327368810109091,3.400404555490985,3.475043435484012,3.5513206388928857,3.629272126916584,3.7006962023743024,3.7735259036370286,3.847788893420605,3.9235133788431225,4.000728122138755,4.070060740495419,4.140594893128205,4.212351402626117,4.285351452433628,4.3596165931043025,4.424836457337143,4.491032010738907,4.558217849619561,4.62640878864987,4.695619864128073,4.758916819896519,4.8230670186287234,4.888081962039839,4.953973306888135,5.020752867064987,5.082658749915898,5.145327932302361,5.208769825707648,5.272993957658623,5.338009973156554,5.398436246052686,5.459546544358003,5.5213486112401355,5.583850277519374,5.647059462660893,5.705732410477939,5.765014970222804,5.8249134757634184,5.8854343267766,5.946583989431808,5.9991517918983845,6.052184293738766,6.1056856028954165,6.159659863625012,6.214111256819457
